,Tipo de generación,Generación [kWh],Mes,Generación [GWh],Mes_s,Año,Date,Month,Total,Climateadj,Anom
2012-01-01,Turbina de Vapor,276044710.495789,January,276.044710495789,Enero,2012,2012-04-01,Abril,27.33,27.83,-0.49
2012-01-01,Turbina de Vapor,276044710.495789,January,276.044710495789,Enero,2012,2012-05-01,Mayo,27.62,27.94,-0.32
2012-01-01,Turbina de Vapor,276044710.495789,January,276.044710495789,Enero,2012,2012-06-01,Junio,27.75,27.73,0.02
2012-01-01,Turbina de Vapor,276044710.495789,January,276.044710495789,Enero,2012,2012-07-01,Julio,27.54,27.29,0.25
2012-01-01,Turbina de Vapor,276044710.495789,January,276.044710495789,Enero,2012,2012-08-01,Agosto,27.32,26.86,0.47
2012-01-01,Turbina de Vapor,276044710.495789,January,276.044710495789,Enero,2012,2012-09-01,Septiembre,27.1,26.72,0.38
2012-01-01,Turbina de Vapor,276044710.495789,January,276.044710495789,Enero,2012,2012-10-01,Octubre,26.98,26.72,0.26
2012-01-01,Turbina de Vapor,276044710.495789,January,276.044710495789,Enero,2012,2012-11-01,Noviembre,26.86,26.7,0.15
2012-01-01,Turbina de Vapor,276044710.495789,January,276.044710495789,Enero,2012,2012-12-01,Diciembre,26.35,26.6,-0.25
2012-01-01,Motor Reciprocante,79836654.724111,January,79.836654724111,Enero,2012,2012-01-01,Enero,25.68,26.55,-0.87
2012-01-01,Motor Reciprocante,79836654.724111,January,79.836654724111,Enero,2012,2012-02-01,Febrero,26.1,26.76,-0.67
2012-01-01,Motor Reciprocante,79836654.724111,January,79.836654724111,Enero,2012,2012-03-01,Marzo,26.69,27.29,-0.61
2012-01-01,Motor Reciprocante,79836654.724111,January,79.836654724111,Enero,2012,2012-04-01,Abril,27.33,27.83,-0.49
2012-01-01,Motor Reciprocante,79836654.724111,January,79.836654724111,Enero,2012,2012-05-01,Mayo,27.62,27.94,-0.32
2012-01-01,Motor Reciprocante,79836654.724111,January,79.836654724111,Enero,2012,2012-06-01,Junio,27.75,27.73,0.02
2012-01-01,Motor Reciprocante,79836654.724111,January,79.836654724111,Enero,2012,2012-07-01,Julio,27.54,27.29,0.25
2012-01-01,Motor Reciprocante,79836654.724111,January,79.836654724111,Enero,2012,2012-08-01,Agosto,27.32,26.86,0.47
2012-01-01,Motor Reciprocante,79836654.724111,January,79.836654724111,Enero,2012,2012-09-01,Septiembre,27.1,26.72,0.38
2012-01-01,Motor Reciprocante,79836654.724111,January,79.836654724111,Enero,2012,2012-10-01,Octubre,26.98,26.72,0.26
2012-01-01,Motor Reciprocante,79836654.724111,January,79.836654724111,Enero,2012,2012-11-01,Noviembre,26.86,26.7,0.15
2012-01-01,Motor Reciprocante,79836654.724111,January,79.836654724111,Enero,2012,2012-12-01,Diciembre,26.35,26.6,-0.25
2012-01-01,Geotérmica,16721199.676388,January,16.721199676388,Enero,2012,2012-01-01,Enero,25.68,26.55,-0.87
2012-01-01,Geotérmica,16721199.676388,January,16.721199676388,Enero,2012,2012-02-01,Febrero,26.1,26.76,-0.67
2012-01-01,Geotérmica,16721199.676388,January,16.721199676388,Enero,2012,2012-03-01,Marzo,26.69,27.29,-0.61
2012-01-01,Geotérmica,16721199.676388,January,16.721199676388,Enero,2012,2012-04-01,Abril,27.33,27.83,-0.49
2012-01-01,Geotérmica,16721199.676388,January,16.721199676388,Enero,2012,2012-05-01,Mayo,27.62,27.94,-0.32
2012-01-01,Geotérmica,16721199.676388,January,16.721199676388,Enero,2012,2012-06-01,Junio,27.75,27.73,0.02
2012-01-01,Geotérmica,16721199.676388,January,16.721199676388,Enero,2012,2012-07-01,Julio,27.54,27.29,0.25
2012-01-01,Geotérmica,16721199.676388,January,16.721199676388,Enero,2012,2012-08-01,Agosto,27.32,26.86,0.47
2012-01-01,Geotérmica,16721199.676388,January,16.721199676388,Enero,2012,2012-09-01,Septiembre,27.1,26.72,0.38
2012-01-01,Geotérmica,16721199.676388,January,16.721199676388,Enero,2012,2012-10-01,Octubre,26.98,26.72,0.26
2012-01-01,Geotérmica,16721199.676388,January,16.721199676388,Enero,2012,2012-11-01,Noviembre,26.86,26.7,0.15
2012-01-01,Geotérmica,16721199.676388,January,16.721199676388,Enero,2012,2012-12-01,Diciembre,26.35,26.6,-0.25
2012-01-01,Turbina de Gas,853739.358673,January,0.853739358673,Enero,2012,2012-01-01,Enero,25.68,26.55,-0.87
2012-01-01,Turbina de Gas,853739.358673,January,0.853739358673,Enero,2012,2012-02-01,Febrero,26.1,26.76,-0.67
2012-01-01,Turbina de Gas,853739.358673,January,0.853739358673,Enero,2012,2012-03-01,Marzo,26.69,27.29,-0.61
2012-01-01,Turbina de Gas,853739.358673,January,0.853739358673,Enero,2012,2012-04-01,Abril,27.33,27.83,-0.49
2012-01-01,Turbina de Gas,853739.358673,January,0.853739358673,Enero,2012,2012-05-01,Mayo,27.62,27.94,-0.32
2012-01-01,Turbina de Gas,853739.358673,January,0.853739358673,Enero,2012,2012-06-01,Junio,27.75,27.73,0.02
2012-01-01,Turbina de Gas,853739.358673,January,0.853739358673,Enero,2012,2012-07-01,Julio,27.54,27.29,0.25
2012-01-01,Turbina de Gas,853739.358673,January,0.853739358673,Enero,2012,2012-08-01,Agosto,27.32,26.86,0.47
2012-01-01,Turbina de Gas,853739.358673,January,0.853739358673,Enero,2012,2012-09-01,Septiembre,27.1,26.72,0.38
2012-01-01,Turbina de Gas,853739.358673,January,0.853739358673,Enero,2012,2012-10-01,Octubre,26.98,26.72,0.26
2012-01-01,Turbina de Gas,853739.358673,January,0.853739358673,Enero,2012,2012-11-01,Noviembre,26.86,26.7,0.15
2012-01-01,Turbina de Gas,853739.358673,January,0.853739358673,Enero,2012,2012-12-01,Diciembre,26.35,26.6,-0.25
2012-02-01,Hidroeléctrica,265391842.189747,February,265.391842189747,Febrero,2012,,,,,
2012-02-01,Turbina de Vapor,258955852.068539,February,258.955852068539,Febrero,2012,,,,,
2012-02-01,Motor Reciprocante,121526681.704525,February,121.526681704525,Febrero,2012,,,,,
2012-02-01,Geotérmica,16020428.602226,February,16.020428602226,Febrero,2012,,,,,
2012-02-01,Turbina de Gas,112194.0,February,0.112194,Febrero,2012,,,,,
2012-03-01,Turbina de Vapor,293160318.297053,March,293.160318297053,Marzo,2012,,,,,
2012-03-01,Hidroeléctrica,259131387.345809,March,259.131387345809,Marzo,2012,,,,,
2012-03-01,Motor Reciprocante,151692426.850603,March,151.69242685060303,Marzo,2012,,,,,
2012-03-01,Geotérmica,18338722.595828,March,18.338722595828,Marzo,2012,,,,,
2012-03-01,Turbina de Gas,809454.302135,March,0.809454302135,Marzo,2012,,,,,
2012-04-01,Turbina de Vapor,263706566.450539,April,263.706566450539,Abril,2012,,,,,
2012-04-01,Hidroeléctrica,261304776.313954,April,261.304776313954,Abril,2012,,,,,
2012-04-01,Motor Reciprocante,127579675.181018,April,127.579675181018,Abril,2012,,,,,
2012-04-01,Geotérmica,22704807.43514,April,22.70480743514,Abril,2012,,,,,
2012-04-01,Turbina de Gas,1091725.165,April,1.091725165,Abril,2012,,,,,
2012-05-01,Hidroeléctrica,292492027.326274,May,292.492027326274,Mayo,2012,,,,,
2012-05-01,Motor Reciprocante,249721650.286279,May,249.721650286279,Mayo,2012,,,,,
2012-05-01,Turbina de Vapor,187381551.768596,May,187.381551768596,Mayo,2012,,,,,
2012-05-01,Geotérmica,22576725.324619,May,22.576725324619,Mayo,2012,,,,,
2012-05-01,Turbina de Gas,1190863.747803,May,1.190863747803,Mayo,2012,,,,,
2012-06-01,Hidroeléctrica,432699951.211654,June,432.699951211654,Junio,2012,,,,,
2012-06-01,Motor Reciprocante,147517127.214379,June,147.517127214379,Junio,2012,,,,,
2012-06-01,Turbina de Vapor,122549854.048018,June,122.549854048018,Junio,2012,,,,,
2012-06-01,Geotérmica,20168017.530486,June,20.168017530486,Junio,2012,,,,,
2012-06-01,Turbina de Gas,1836067.637024,June,1.836067637024,Junio,2012,,,,,
2012-07-01,Hidroeléctrica,451972775.057147,July,451.97277505714703,Julio,2012,,,,,
2012-07-01,Motor Reciprocante,148420304.746402,July,148.420304746402,Julio,2012,,,,,
2012-07-01,Turbina de Vapor,124552602.210838,July,124.552602210838,Julio,2012,,,,,
2012-07-01,Geotérmica,22492951.668059,July,22.492951668059,Julio,2012,,,,,
2012-07-01,Turbina de Gas,354544.356,July,0.354544356,Julio,2012,,,,,
2012-08-01,Hidroeléctrica,501078654.546644,August,501.078654546644,Agosto,2012,,,,,
2012-08-01,Motor Reciprocante,147209370.753915,August,147.209370753915,Agosto,2012,,,,,
2012-08-01,Turbina de Vapor,95223899.248611,August,95.223899248611,Agosto,2012,,,,,
2012-08-01,Geotérmica,20731936.443696,August,20.731936443696,Agosto,2012,,,,,
2012-08-01,Turbina de Gas,308002.711747,August,0.308002711747,Agosto,2012,,,,,
2012-09-01,Hidroeléctrica,495960979.016884,September,495.960979016884,Septiembre,2012,,,,,
2012-09-01,Motor Reciprocante,114945877.39081,September,114.94587739081,Septiembre,2012,,,,,
2012-09-01,Turbina de Vapor,96516056.060623,September,96.516056060623,Septiembre,2012,,,,,
2012-09-01,Geotérmica,22171506.975998,September,22.171506975998,Septiembre,2012,,,,,
2012-09-01,Turbina de Gas,431166.45458,September,0.43116645458,Septiembre,2012,,,,,
2012-10-01,Hidroeléctrica,536084375.945552,October,536.084375945552,Octubre,2012,,,,,
2012-10-01,Motor Reciprocante,156997869.314902,October,156.997869314902,Octubre,2012,,,,,
2012-10-01,Turbina de Vapor,48594203.711768,October,48.594203711768,Octubre,2012,,,,,
2012-10-01,Geotérmica,22753105.406824,October,22.753105406824,Octubre,2012,,,,,
2012-10-01,Turbina de Gas,1072902.893,October,1.072902893,Octubre,2012,,,,,
2012-11-01,Hidroeléctrica,339989191.99759,November,339.98919199759,Noviembre,2012,,,,,
2012-11-01,Motor Reciprocante,185265363.345879,November,185.265363345879,Noviembre,2012,,,,,
2012-11-01,Turbina de Vapor,179887572.584793,November,179.887572584793,Noviembre,2012,,,,,
2012-11-01,Geotérmica,18602789.973357,November,18.602789973357,Noviembre,2012,,,,,
2012-11-01,Turbina de Gas,737776.566,November,0.737776566,Noviembre,2012,,,,,
2012-12-01,Turbina de Vapor,314067167.209712,December,314.067167209712,Diciembre,2012,,,,,
2012-12-01,Hidroeléctrica,272893762.535552,December,272.893762535552,Diciembre,2012,,,,,
2012-12-01,Motor Reciprocante,122744476.055853,December,122.744476055853,Diciembre,2012,,,,,
2012-12-01,Geotérmica,22345526.1252,December,22.3455261252,Diciembre,2012,,,,,
2012-12-01,Turbina de Gas,116860.47,December,0.11686047,Diciembre,2012,,,,,
2013-01-01,Turbina de Vapor,340863593.924095,January,340.86359392409497,Enero,2013,2013-01-01,Enero,26.02,26.55,-0.53
2013-01-01,Turbina de Vapor,340863593.924095,January,340.86359392409497,Enero,2013,2013-02-01,Febrero,26.25,26.76,-0.51
2013-01-01,Turbina de Vapor,340863593.924095,January,340.86359392409497,Enero,2013,2013-03-01,Marzo,27.04,27.29,-0.25
2013-01-01,Turbina de Vapor,340863593.924095,January,340.86359392409497,Enero,2013,2013-04-01,Abril,27.58,27.83,-0.25
2013-01-01,Turbina de Vapor,340863593.924095,January,340.86359392409497,Enero,2013,2013-05-01,Mayo,27.53,27.94,-0.4
2013-01-01,Turbina de Vapor,340863593.924095,January,340.86359392409497,Enero,2013,2013-06-01,Junio,27.3,27.73,-0.43
2013-01-01,Turbina de Vapor,340863593.924095,January,340.86359392409497,Enero,2013,2013-07-01,Julio,26.9,27.29,-0.39
2013-01-01,Turbina de Vapor,340863593.924095,January,340.86359392409497,Enero,2013,2013-08-01,Agosto,26.47,26.86,-0.38
2013-01-01,Turbina de Vapor,340863593.924095,January,340.86359392409497,Enero,2013,2013-09-01,Septiembre,26.53,26.72,-0.18
2013-01-01,Turbina de Vapor,340863593.924095,January,340.86359392409497,Enero,2013,2013-10-01,Octubre,26.52,26.72,-0.2
2013-01-01,Turbina de Vapor,340863593.924095,January,340.86359392409497,Enero,2013,2013-11-01,Noviembre,26.56,26.7,-0.14
2013-01-01,Turbina de Vapor,340863593.924095,January,340.86359392409497,Enero,2013,2013-12-01,Diciembre,26.43,26.6,-0.17
2013-01-01,Hidroeléctrica,283746950.930449,January,283.74695093044903,Enero,2013,2013-01-01,Enero,26.02,26.55,-0.53
2013-01-01,Hidroeléctrica,283746950.930449,January,283.74695093044903,Enero,2013,2013-02-01,Febrero,26.25,26.76,-0.51
2013-01-01,Hidroeléctrica,283746950.930449,January,283.74695093044903,Enero,2013,2013-03-01,Marzo,27.04,27.29,-0.25
2013-01-01,Hidroeléctrica,283746950.930449,January,283.74695093044903,Enero,2013,2013-04-01,Abril,27.58,27.83,-0.25
2013-01-01,Hidroeléctrica,283746950.930449,January,283.74695093044903,Enero,2013,2013-05-01,Mayo,27.53,27.94,-0.4
2013-01-01,Hidroeléctrica,283746950.930449,January,283.74695093044903,Enero,2013,2013-06-01,Junio,27.3,27.73,-0.43
2013-01-01,Hidroeléctrica,283746950.930449,January,283.74695093044903,Enero,2013,2013-07-01,Julio,26.9,27.29,-0.39
2013-01-01,Hidroeléctrica,283746950.930449,January,283.74695093044903,Enero,2013,2013-08-01,Agosto,26.47,26.86,-0.38
2013-01-01,Hidroeléctrica,283746950.930449,January,283.74695093044903,Enero,2013,2013-09-01,Septiembre,26.53,26.72,-0.18
2013-01-01,Hidroeléctrica,283746950.930449,January,283.74695093044903,Enero,2013,2013-10-01,Octubre,26.52,26.72,-0.2
2013-01-01,Hidroeléctrica,283746950.930449,January,283.74695093044903,Enero,2013,2013-11-01,Noviembre,26.56,26.7,-0.14
2013-01-01,Hidroeléctrica,283746950.930449,January,283.74695093044903,Enero,2013,2013-12-01,Diciembre,26.43,26.6,-0.17
2013-01-01,Motor Reciprocante,84884807.646156,January,84.88480764615599,Enero,2013,2013-01-01,Enero,26.02,26.55,-0.53
2013-01-01,Motor Reciprocante,84884807.646156,January,84.88480764615599,Enero,2013,2013-02-01,Febrero,26.25,26.76,-0.51
2013-01-01,Motor Reciprocante,84884807.646156,January,84.88480764615599,Enero,2013,2013-03-01,Marzo,27.04,27.29,-0.25
2013-01-01,Motor Reciprocante,84884807.646156,January,84.88480764615599,Enero,2013,2013-04-01,Abril,27.58,27.83,-0.25
2013-01-01,Motor Reciprocante,84884807.646156,January,84.88480764615599,Enero,2013,2013-05-01,Mayo,27.53,27.94,-0.4
2013-01-01,Motor Reciprocante,84884807.646156,January,84.88480764615599,Enero,2013,2013-06-01,Junio,27.3,27.73,-0.43
2013-01-01,Motor Reciprocante,84884807.646156,January,84.88480764615599,Enero,2013,2013-07-01,Julio,26.9,27.29,-0.39
2013-01-01,Motor Reciprocante,84884807.646156,January,84.88480764615599,Enero,2013,2013-08-01,Agosto,26.47,26.86,-0.38
2013-01-01,Motor Reciprocante,84884807.646156,January,84.88480764615599,Enero,2013,2013-09-01,Septiembre,26.53,26.72,-0.18
2013-01-01,Motor Reciprocante,84884807.646156,January,84.88480764615599,Enero,2013,2013-10-01,Octubre,26.52,26.72,-0.2
2013-01-01,Motor Reciprocante,84884807.646156,January,84.88480764615599,Enero,2013,2013-11-01,Noviembre,26.56,26.7,-0.14
2013-01-01,Motor Reciprocante,84884807.646156,January,84.88480764615599,Enero,2013,2013-12-01,Diciembre,26.43,26.6,-0.17
2013-01-01,Geotérmica,22064325.926993,January,22.064325926993,Enero,2013,2013-01-01,Enero,26.02,26.55,-0.53
2013-01-01,Geotérmica,22064325.926993,January,22.064325926993,Enero,2013,2013-02-01,Febrero,26.25,26.76,-0.51
2013-01-01,Geotérmica,22064325.926993,January,22.064325926993,Enero,2013,2013-03-01,Marzo,27.04,27.29,-0.25
2013-01-01,Geotérmica,22064325.926993,January,22.064325926993,Enero,2013,2013-04-01,Abril,27.58,27.83,-0.25
2013-01-01,Geotérmica,22064325.926993,January,22.064325926993,Enero,2013,2013-05-01,Mayo,27.53,27.94,-0.4
2013-01-01,Geotérmica,22064325.926993,January,22.064325926993,Enero,2013,2013-06-01,Junio,27.3,27.73,-0.43
2013-01-01,Geotérmica,22064325.926993,January,22.064325926993,Enero,2013,2013-07-01,Julio,26.9,27.29,-0.39
2013-01-01,Geotérmica,22064325.926993,January,22.064325926993,Enero,2013,2013-08-01,Agosto,26.47,26.86,-0.38
2013-01-01,Geotérmica,22064325.926993,January,22.064325926993,Enero,2013,2013-09-01,Septiembre,26.53,26.72,-0.18
2013-01-01,Geotérmica,22064325.926993,January,22.064325926993,Enero,2013,2013-10-01,Octubre,26.52,26.72,-0.2
2013-01-01,Geotérmica,22064325.926993,January,22.064325926993,Enero,2013,2013-11-01,Noviembre,26.56,26.7,-0.14
2013-01-01,Geotérmica,22064325.926993,January,22.064325926993,Enero,2013,2013-12-01,Diciembre,26.43,26.6,-0.17
2013-01-01,Turbina de Gas,2212358.549,January,2.212358549,Enero,2013,2013-01-01,Enero,26.02,26.55,-0.53
2013-01-01,Turbina de Gas,2212358.549,January,2.212358549,Enero,2013,2013-02-01,Febrero,26.25,26.76,-0.51
2013-01-01,Turbina de Gas,2212358.549,January,2.212358549,Enero,2013,2013-03-01,Marzo,27.04,27.29,-0.25
2013-01-01,Turbina de Gas,2212358.549,January,2.212358549,Enero,2013,2013-04-01,Abril,27.58,27.83,-0.25
2013-01-01,Turbina de Gas,2212358.549,January,2.212358549,Enero,2013,2013-05-01,Mayo,27.53,27.94,-0.4
2013-01-01,Turbina de Gas,2212358.549,January,2.212358549,Enero,2013,2013-06-01,Junio,27.3,27.73,-0.43
2013-01-01,Turbina de Gas,2212358.549,January,2.212358549,Enero,2013,2013-07-01,Julio,26.9,27.29,-0.39
2013-01-01,Turbina de Gas,2212358.549,January,2.212358549,Enero,2013,2013-08-01,Agosto,26.47,26.86,-0.38
2013-01-01,Turbina de Gas,2212358.549,January,2.212358549,Enero,2013,2013-09-01,Septiembre,26.53,26.72,-0.18
2013-01-01,Turbina de Gas,2212358.549,January,2.212358549,Enero,2013,2013-10-01,Octubre,26.52,26.72,-0.2
2013-01-01,Turbina de Gas,2212358.549,January,2.212358549,Enero,2013,2013-11-01,Noviembre,26.56,26.7,-0.14
2013-01-01,Turbina de Gas,2212358.549,January,2.212358549,Enero,2013,2013-12-01,Diciembre,26.43,26.6,-0.17
2013-02-01,Turbina de Vapor,350937338.337648,February,350.937338337648,Febrero,2013,,,,,
2013-02-01,Hidroeléctrica,234090576.578516,February,234.090576578516,Febrero,2013,,,,,
2013-02-01,Motor Reciprocante,86494509.345088,February,86.494509345088,Febrero,2013,,,,,
2013-02-01,Geotérmica,19637453.79907,February,19.63745379907,Febrero,2013,,,,,
2013-02-01,Turbina de Gas,82021.689242,February,0.082021689242,Febrero,2013,,,,,
2013-03-01,Turbina de Vapor,380749925.169492,March,380.749925169492,Marzo,2013,,,,,
2013-03-01,Hidroeléctrica,215416705.134677,March,215.416705134677,Marzo,2013,,,,,
2013-03-01,Motor Reciprocante,135694153.456083,March,135.694153456083,Marzo,2013,,,,,
2013-03-01,Geotérmica,18480984.188044,March,18.480984188044,Marzo,2013,,,,,
2013-03-01,Turbina de Gas,0.0,March,0.0,Marzo,2013,,,,,
2013-04-01,Turbina de Vapor,361038044.244306,April,361.0380442443061,Abril,2013,,,,,
2013-04-01,Hidroeléctrica,218450550.576889,April,218.450550576889,Abril,2013,,,,,
2013-04-01,Motor Reciprocante,181423282.557527,April,181.42328255752705,Abril,2013,,,,,
2013-04-01,Geotérmica,17349804.972537,April,17.349804972537,Abril,2013,,,,,
2013-04-01,Turbina de Gas,40504.634,April,0.040504634,Abril,2013,,,,,
2013-05-01,Turbina de Vapor,296054688.626211,May,296.054688626211,Mayo,2013,,,,,
2013-05-01,Hidroeléctrica,279051529.625874,May,279.051529625874,Mayo,2013,,,,,
2013-05-01,Motor Reciprocante,204296657.299973,May,204.29665729997305,Mayo,2013,,,,,
2013-05-01,Geotérmica,17719909.546399,May,17.719909546399002,Mayo,2013,,,,,
2013-05-01,Turbina de Gas,900067.378647,May,0.9000673786469999,Mayo,2013,,,,,
2013-06-01,Hidroeléctrica,440901567.29565,June,440.90156729565,Junio,2013,,,,,
2013-06-01,Motor Reciprocante,150994983.862995,June,150.994983862995,Junio,2013,,,,,
2013-06-01,Turbina de Vapor,140365163.603506,June,140.365163603506,Junio,2013,,,,,
2013-06-01,Geotérmica,16977901.237815,June,16.977901237815,Junio,2013,,,,,
2013-06-01,Turbina de Gas,621065.410446,June,0.621065410446,Junio,2013,,,,,
2013-07-01,Hidroeléctrica,502750894.053498,July,502.750894053498,Julio,2013,,,,,
2013-07-01,Turbina de Vapor,154225299.182854,July,154.225299182854,Julio,2013,,,,,
2013-07-01,Motor Reciprocante,126296062.928043,July,126.296062928043,Julio,2013,,,,,
2013-07-01,Geotérmica,17367617.857586,July,17.367617857586,Julio,2013,,,,,
2013-07-01,Turbina de Gas,48064.386982,July,0.048064386982,Julio,2013,,,,,
2013-08-01,Hidroeléctrica,480667528.676951,August,480.667528676951,Agosto,2013,,,,,
2013-08-01,Turbina de Vapor,178502545.475037,August,178.502545475037,Agosto,2013,,,,,
2013-08-01,Motor Reciprocante,107108360.22825,August,107.10836022825,Agosto,2013,,,,,
2013-08-01,Geotérmica,14122087.220716,August,14.122087220716,Agosto,2013,,,,,
2013-08-01,Turbina de Gas,129564.861649,August,0.129564861649,Agosto,2013,,,,,
2013-09-01,Hidroeléctrica,574012773.610251,September,574.012773610251,Septiembre,2013,,,,,
2013-09-01,Turbina de Vapor,164091854.199093,September,164.091854199093,Septiembre,2013,,,,,
2013-09-01,Motor Reciprocante,40971002.27985,September,40.97100227985,Septiembre,2013,,,,,
2013-09-01,Geotérmica,16643891.202505,September,16.643891202505,Septiembre,2013,,,,,
2013-09-01,Turbina de Gas,373742.519888,September,0.373742519888,Septiembre,2013,,,,,
